0.01,0.02,0.03,0.04,0.05,0.060000000000000005,0.06999999999999999,0.08,0.09,0.09999999999999999
41.96825396825397,73.97222222222221,90.7301587301587,96.67460317460318,98.45634920634919,98.75396825396825,98.80158730158728,98.8095238095238,98.8095238095238,98.8095238095238
37.40873015873016,66.47222222222221,85.09523809523807,93.88095238095238,97.36111111111111,98.22222222222219,98.35317460317458,98.40873015873014,98.41269841269839,98.41269841269839
34.53174603174603,61.547619047619044,80.3373015873016,90.29761904761905,95.86111111111111,97.36111111111111,97.8611111111111,97.94444444444446,98.01190476190476,98.01190476190476
30.75,57.214285714285715,76.26190476190477,87.24603174603173,93.88095238095237,96.265873015873,97.16666666666669,97.5,97.60714285714285,97.6111111111111
28.273809523809522,53.9920634920635,71.71825396825396,85.19841269841271,91.59126984126986,95.07539682539682,96.515873015873,97.02380952380955,97.15476190476188,97.19444444444443
26.908730158730155,50.84126984126984,70.15873015873017,81.34920634920634,89.23809523809523,93.65079365079364,95.38492063492063,96.33333333333336,96.70238095238099,96.78174603174608
25.3015873015873,47.98015873015873,65.76984126984127,78.54761904761905,87.09126984126982,92.63888888888889,94.65476190476191,95.60317460317458,96.17857142857142,96.3611111111111
23.662698412698415,45.23809523809524,61.63095238095238,76.8015873015873,84.88095238095241,90.61507936507934,93.05158730158732,94.88492063492066,95.6269841269841,95.88095238095237
22.384920634920636,42.154761904761905,60.63492063492063,74.28571428571428,84.0436507936508,89.07142857142856,92.05952380952381,94.06746031746032,95.04365079365078,95.41666666666666
21.480158730158728,40.96825396825397,58.694444444444436,72.1388888888889,80.86904761904763,86.82142857142856,91.43253968253968,93.14682539682536,94.42857142857142,94.92063492063492
21.976190476190478,40.33333333333333,56.48015873015873,68.98809523809523,78.78571428571429,85.45238095238098,90.18650793650794,92.34523809523809,93.77380952380955,94.27777777777777
20.1468253968254,39.06349206349207,55.0,67.36507936507937,77.25396825396824,83.59920634920634,88.67460317460318,91.97222222222223,92.76190476190477,93.70634920634922
18.91269841269841,36.79365079365079,54.13095238095238,65.03968253968256,74.67460317460318,82.01587301587303,87.78968253968254,90.55555555555554,92.26984126984125,93.15476190476191
18.384920634920633,36.21031746031746,50.75,63.1468253968254,73.64682539682539,81.51984126984127,86.60317460317461,88.88492063492063,90.61111111111113,92.65079365079366
18.476190476190478,35.388888888888886,49.150793650793645,62.11507936507937,72.13492063492063,79.60714285714285,85.07539682539684,88.25793650793653,90.50000000000001,91.87301587301589
17.28571428571429,32.61507936507937,49.52777777777777,60.26984126984128,71.53174603174602,78.7936507936508,82.83333333333334,87.21825396825399,90.55555555555557,91.1626984126984
16.111111111111114,33.269841269841265,46.82539682539683,60.23809523809524,69.51984126984127,76.57142857142858,83.21428571428571,86.32142857142858,88.86111111111113,90.70238095238098
16.091269841269842,31.97222222222222,44.54761904761903,58.28571428571428,67.17857142857143,75.40476190476191,81.96031746031746,85.24603174603175,88.0198412698413,89.63492063492063
15.670634920634921,31.07142857142857,42.85714285714286,55.150793650793645,67.7579365079365,75.06349206349206,80.90079365079364,83.90873015873018,87.01984126984127,89.30555555555554
15.337301587301589,30.738095238095234,42.134920634920626,55.785714285714285,65.36507936507937,73.59523809523809,79.28571428571428,83.35714285714285,86.88095238095237,87.78174603174602
14.464285714285715,29.345238095238088,42.357142857142854,53.2936507936508,63.41269841269842,70.0079365079365,78.00396825396825,82.68650793650794,85.95238095238098,87.61904761904762
14.726190476190476,28.698412698412696,42.32539682539682,53.162698412698425,64.87301587301586,70.22619047619045,76.93253968253968,81.62301587301589,84.10317460317461,86.82142857142858
14.345238095238095,27.876984126984127,40.98412698412699,51.83730158730159,61.75396825396827,70.28174603174604,75.30952380952381,79.94047619047619,82.64285714285714,85.61111111111113
13.27380952380952,27.444444444444446,40.019841269841265,50.22222222222223,58.706349206349216,67.5,74.70238095238095,80.0277777777778,81.25000000000001,85.39682539682539
13.626984126984125,25.023809523809522,38.88888888888889,48.93650793650792,57.94047619047619,68.04761904761905,74.35714285714286,78.09920634920634,81.6825396825397,84.15476190476191
12.825396825396824,26.210317460317466,36.80952380952381,48.51190476190475,56.706349206349195,65.04761904761904,72.0079365079365,77.4920634920635,81.68650793650795,83.43253968253968
12.936507936507935,25.809523809523807,35.63888888888889,49.357142857142854,56.75,65.56746031746032,71.21428571428571,75.47222222222221,80.17063492063492,82.49603174603173
13.503968253968253,25.063492063492067,36.202380952380956,45.7579365079365,56.07539682539683,64.5079365079365,69.81349206349206,75.68650793650794,78.7857142857143,82.10714285714286
